EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
159210,82.62899999999999,26.031999999999996,60.493,29.011999999999997,,,,2.254,5.263,96.557,1.087,-0.542,,31.124000000000002,1.163,2.594,33.833,0.601,0.41200000000000003,5.098,-2.997,160.341,1,31.6,-1.203,-1.3980000000000001,,,,31.6,1.68161144262,b
159582,93.912,93.92200000000001,83.661,34.699,0.485,67.945,7.321000000000001,2.325,2.536,162.451,2.841,-1.413,0.0,23.44,1.286,0.595,66.587,0.063,-1.382,41.527,2.693,210.185,2,38.912,2.474,2.305,33.513000000000005,2.9589999999999996,0.106,72.42399999999999,2.4480164699099998,b
159819,115.169,5.207999999999999,52.22,254.886,0.218,68.428,6.774,0.917,54.39,424.095,0.501,1.203,0.0,78.545,0.449,-1.238,39.328,-0.389,-1.611,139.839,-1.541,500.05300000000005,3,205.11599999999999,2.496,1.587,66.14,2.714,1.131,306.221,0.0015027048310099999,s
159980,205.731,95.51100000000001,132.251,59.626000000000005,3.036,230.90200000000002,-2.008,3.055,22.386,195.84400000000002,3.615,0.381,0.157,20.965,-0.787,-1.795,75.793,1.5219999999999998,2.489,34.731,-1.401,218.362,2,52.128,-2.062,1.42,46.958,0.9740000000000001,-0.511,99.087,3.01713808374,b
160365,97.419,50.602,67.393,34.874,5.13,562.226,-4.771,3.0389999999999997,5.587000000000001,159.00799999999998,0.701,-1.4140000000000001,0.24,40.157,-1.557,-0.02,28.158,-1.7180000000000002,3.014,30.725,-1.198,273.781,2,59.753,-1.22,2.031,30.941,3.909,-1.618,90.693,0.0713571365583,b
160531,142.217,14.686,90.7,29.521,,,,3.1039999999999996,29.521,82.456,0.479,1.402,,55.769,-0.741,0.005,26.686999999999998,-1.9340000000000002,2.87,18.784000000000002,2.202,206.00400000000002,0,,,,,,,0.0,0.018636116672000002,s
160730,110.271,5.997000000000001,67.782,79.867,,,,1.91,36.124,160.135,0.9520000000000001,0.835,,42.482,-1.4,1.8730000000000002,40.45,-1.524,-2.504,46.358000000000004,-2.365,192.155,1,77.204,-0.092,0.665,,,,77.204,1.4548484726800002,b
161113,79.291,38.92,58.558,119.475,0.9590000000000001,100.727,10.365,1.167,116.29,348.014,0.429,0.092,0.0,73.056,1.168,2.5469999999999997,31.326,2.2880000000000003,2.875,30.553,1.515,371.57099999999997,3,60.285,-2.7760000000000002,-1.177,54.773999999999994,-3.734,-2.739,243.632,0.0834140312717,b
161295,93.898,33.99,72.51,26.909000000000002,,,,2.6910000000000003,26.909000000000002,78.08,0.5329999999999999,-1.412,,50.935,-1.5119999999999998,-2.316,27.145,-1.48,0.375,14.661,2.414,95.04700000000001,0,,,,,,,-0.0,0.0015027048310099999,s
161487,,75.791,65.911,2.251,,,,1.787,2.251,78.35300000000001,0.648,-1.3719999999999999,,47.551,1.215,0.909,30.802,0.16,-0.5329999999999999,58.597,-2.737,113.867,0,,,,,,,0.0,1.95656209722,b
161897,32.021,68.354,29.358,27.145,,,,0.98,27.145,61.255,1.4809999999999999,-1.094,,24.691,-1.03,2.2430000000000003,36.565,-1.6669999999999998,1.4980000000000002,31.976999999999997,-1.581,131.588,0,,,,,,,0.0,2.12366113005,b
161944,115.21799999999999,9.346,77.04899999999999,0.35700000000000004,,,,3.103,0.35700000000000004,72.815,0.591,-1.374,,45.778999999999996,-1.067,2.083,27.035,-1.946,-1.224,19.469,-0.8140000000000001,78.694,0,,,,,,,0.0,0.018636116672000002,s
162275,87.41799999999999,14.526,60.026,101.698,2.199,294.503,-1.112,1.7080000000000002,31.163,263.12,2.441,0.6609999999999999,0.245,22.206999999999997,0.365,0.077,54.203,1.614,1.2429999999999999,40.369,1.555,409.30400000000003,2,101.92299999999999,1.411,-3.139,84.787,-0.7879999999999999,-1.147,186.71,0.0713571365583,b
162653,122.741,51.77,97.14399999999999,47.925,,,,3.5580000000000003,1.864,129.351,2.9339999999999997,1.4140000000000001,,20.243,0.593,-2.855,59.388999999999996,-1.1420000000000001,0.251,24.315,-1.248,188.267,1,49.718,-1.896,2.855,,,,49.718,6.222114103559999,b
162689,145.093,57.367,98.455,6.66,,,,3.11,6.66,97.98200000000001,1.194,-1.4080000000000001,,44.655,0.015,2.487,53.327,-0.253,-0.611,15.583,2.7310000000000003,103.727,0,,,,,,,0.0,0.018636116672000002,s
163045,75.699,57.372,59.038000000000004,59.021,0.531,128.118,0.001,1.665,24.183000000000003,209.773,1.0659999999999998,-0.7,0.0,38.04,2.149,-1.103,40.548,1.732,-2.715,58.016999999999996,2.303,327.379,2,68.49,0.001,-1.358,62.696000000000005,0.532,0.985,131.186,0.309795155685,b
163413,112.024,5.052,65.404,130.769,3.6519999999999997,324.199,-3.0389999999999997,1.517,22.994,194.09,0.7959999999999999,1.121,0.9329999999999999,48.004,-1.034,1.409,38.22,0.064,2.456,59.781000000000006,2.35,281.803,2,60.536,2.371,-1.051,47.33,-1.2819999999999998,-1.103,107.866,0.0015027048310099999,s
163419,104.18,81.783,71.46600000000001,5.318,,,,2.6439999999999997,5.318,71.486,2.271,-1.254,,21.853,-0.87,0.912,49.633,-1.913,-1.518,34.284,1.8880000000000001,104.697,0,,,,,,,-0.0,1.4548484726800002,b
163783,,71.62899999999999,50.367,27.519000000000002,,,,1.7619999999999998,27.519000000000002,55.343999999999994,1.505,-1.0290000000000001,,22.09,0.612,1.253,33.254,2.081,2.227,48.77,-1.865,149.749,0,,,,,,,0.0,5.367222045969999,b
164140,75.562,21.725,52.86600000000001,24.006,,,,2.5980000000000003,24.006,54.324,1.09,1.412,,25.99,-0.35600000000000004,1.2670000000000001,28.334,-0.674,-2.437,9.091000000000001,2.359,90.01299999999999,0,,,,,,,-0.0,4.30964535969,b
164216,125.568,9.668,82.412,0.0,,,,2.983,0.0,87.068,0.504,-1.3430000000000002,,57.876000000000005,1.1320000000000001,-0.823,29.191999999999997,0.9179999999999999,2.485,29.485,2.154,57.876000000000005,0,,,,,,,-0.0,0.0015027048310099999,s
164518,,70.676,93.721,0.27899999999999997,,,,2.8339999999999996,0.27899999999999997,51.922,1.227,-1.406,,23.316999999999997,-0.738,-1.732,28.605,1.913,-0.73,45.869,1.969,31.47,0,,,,,,,-0.0,6.2120404892400005,b
164869,103.366,87.124,86.444,57.199,,,,2.353,19.903,151.243,4.256,-1.219,,20.809,0.779,0.055,88.571,1.715,2.214,21.756,-1.175,199.928,1,41.864,-0.588,-1.3980000000000001,,,,41.864,2.55739885556,b
165018,,76.595,80.457,26.979,,,,1.6980000000000002,26.979,108.126,0.693,-1.315,,63.879,0.517,1.003,44.247,0.813,-0.6679999999999999,50.338,-2.562,219.329,0,,,,,,,-0.0,0.00150187015894,s
165230,74.51100000000001,52.04600000000001,50.426,89.443,,,,1.6369999999999998,21.054000000000002,168.669,1.3259999999999998,0.9109999999999999,,27.39,-1.033,0.452,36.324,-0.022000000000000002,1.739,46.518,0.368,271.449,1,104.955,-0.98,-2.189,,,,104.955,1.68161144262,b
165621,120.662,19.449,83.21600000000001,4.485,,,,3.096,4.485,83.38799999999999,1.1340000000000001,-1.4140000000000001,,39.08,1.1340000000000001,-3.049,44.308,1.111,0.138,3.282,-1.7380000000000002,177.90900000000002,0,,,,,,,0.0,1.68161144262,b
165755,136.86700000000002,74.85,86.486,105.178,,,,2.2,55.732,162.25799999999998,0.496,1.012,,68.517,1.411,-0.8220000000000001,33.985,1.178,-3.01,52.473,-0.8320000000000001,285.394,1,59.756,-0.062,1.6369999999999998,,,,59.756,0.0015027048310099999,s
165999,186.27700000000002,17.928,142.84799999999998,85.214,0.541,66.079,-0.071,2.475,5.032,247.88,1.8980000000000001,0.048,0.981,48.941,1.156,-2.2840000000000003,92.885,0.085,1.768,18.274,1.329,212.003,2,70.847,-0.223,-1.4140000000000001,35.207,0.319,-0.196,106.054,1.1183340664,b
166383,100.289,18.215,54.56,63.515,,,,2.634,19.968,109.458,1.258,1.3559999999999999,,25.101999999999997,-1.8319999999999999,-1.254,31.589000000000002,-1.9040000000000001,2.396,49.047,2.863,202.567,1,52.768,-0.883,-0.467,,,,52.768,0.07389912981499999,b
166499,101.348,7.235,70.88600000000001,51.825,,,,2.358,3.5180000000000002,106.709,0.879,1.319,,30.859,1.432,-1.266,27.116,-0.33399999999999996,-2.8280000000000003,11.395,-2.4130000000000003,123.178,1,48.733999999999995,-1.713,1.1,,,,48.733999999999995,0.0026533113373299996,s
166734,88.556,81.027,67.559,0.9209999999999999,,,,2.762,0.9209999999999999,70.946,2.375,-1.3119999999999998,,21.02,-0.879,2.95,49.926,-1.6159999999999999,0.289,33.659,-2.546,168.47,0,,,,,,,-0.0,5.13322339216,b
167099,,78.101,56.371,1.179,,,,1.959,1.179,67.043,1.521,-1.3780000000000001,,26.589000000000002,1.7930000000000001,0.217,40.453,1.189,-1.646,41.733000000000004,2.128,125.428,0,,,,,,,0.0,4.6973698077099995,b
167282,136.167,45.196999999999996,93.81700000000001,32.404,,,,2.8989999999999996,0.8059999999999999,127.361,0.922,1.413,,48.989,-1.6380000000000001,1.797,45.17,-1.4409999999999998,-1.095,20.117,0.6,104.87,1,33.202,0.5660000000000001,-2.5140000000000002,,,,33.202,0.0015027048310099999,s
167482,107.774,63.122,81.086,46.806000000000004,,,,2.278,11.792,127.542,1.6130000000000002,0.289,,31.721,-0.41100000000000003,-2.8089999999999997,51.173,-1.442,-0.778,21.933000000000003,3.048,176.72299999999998,1,44.648999999999994,0.718,1.4909999999999999,,,,44.648999999999994,1.08083959277,b
167872,,88.149,101.088,27.304000000000002,,,,2.6439999999999997,27.304000000000002,96.73899999999999,0.993,-1.413,,48.53,0.847,-2.6719999999999997,48.208999999999996,1.692,1.105,57.144,-0.888,201.90900000000002,0,,,,,,,0.0,4.4923623930900005,b
168014,110.851,65.46,50.508,199.82299999999998,0.914,104.88600000000001,-0.205,1.235,67.858,386.99699999999996,4.414,1.3969999999999998,0.031,20.407,-0.488,-0.337,90.081,-0.9159999999999999,0.8220000000000001,106.079,0.14,552.9209999999999,3,134.775,0.392,-2.414,80.11399999999999,-0.523,-2.488,276.509,0.0015027048310099999,s
168245,80.311,60.992,57.111999999999995,20.192,,,,3.145,20.192,57.117,1.551,-1.4140000000000001,,22.386999999999997,1.3130000000000002,0.341,34.73,1.749,-2.8280000000000003,29.49,-0.302,227.109,0,,,,,,,0.0,4.63150208234,b
168615,152.207,13.069,108.89299999999999,216.142,3.8560000000000003,745.435,-2.783,1.42,22.136999999999997,453.969,2.135,0.502,0.59,48.442,-0.961,0.941,103.428,-2.367,0.742,66.059,0.583,502.793,2,258.305,0.9620000000000001,-2.6060000000000003,43.793,-2.8939999999999997,-0.026000000000000002,302.098,0.7440562472300001,b
168782,141.774,32.604,111.40700000000001,12.414000000000001,,,,2.8089999999999997,12.414000000000001,106.992,0.833,-1.41,,58.365,-0.263,-1.706,48.626999999999995,0.46399999999999997,1.008,12.286,2.468,229.891,0,,,,,,,0.0,0.0015027048310099999,s
169001,92.167,10.812000000000001,55.254,46.909,,,,3.181,3.557,97.19,1.3880000000000001,-1.411,,22.011,-0.865,0.825,30.548000000000002,-0.147,-2.358,38.928000000000004,-2.043,101.014,1,44.631,-2.221,1.082,,,,44.631,2.1155617376599998,b
169383,169.588,88.71600000000001,119.986,37.77,1.239,79.328,1.524,3.115,7.108,180.455,0.955,-1.406,0.15,55.47,-1.306,0.081,52.99100000000001,-2.234,-2.892,40.37,0.8240000000000001,246.801,2,38.465,-2.001,2.614,33.529,-0.762,-1.569,71.994,1.9506536725999999,b
169477,114.96600000000001,6.153,72.76100000000001,63.566,3.5239999999999996,388.779,-0.7090000000000001,2.187,23.991,242.238,0.7190000000000001,1.175,0.08199999999999999,45.415,0.444,-0.54,32.654,1.2409999999999999,1.4969999999999999,31.579,1.305,348.20300000000003,3,74.908,0.214,-3.0380000000000003,55.723,-3.31,-0.517,164.169,0.018636116672000002,s
169768,,96.175,133.379,8.21,,,,2.8369999999999997,8.21,85.905,1.409,-1.3730000000000002,,35.664,1.128,1.067,50.24100000000001,-1.125,-0.6579999999999999,50.151,3.0660000000000003,99.31200000000001,0,,,,,,,-0.0,6.04692220426,b
170159,120.361,9.083,74.538,55.832,,,,2.511,29.25,160.863,1.097,1.247,,36.948,-0.826,-2.532,40.548,-1.171,-0.045,36.233000000000004,-0.282,207.15200000000002,1,83.366,0.05,2.653,,,,83.366,1.4548484726800002,b
170195,108.83200000000001,19.465999999999998,56.486999999999995,165.763,5.307,874.382,-6.29,1.297,27.574,271.067,0.9990000000000001,1.272,0.99,46.724,-0.502,2.226,46.674,-0.599,-2.763,93.802,-3.0589999999999997,277.137,3,113.36,1.787,-0.304,33.685,-3.5189999999999997,0.35100000000000003,177.668,0.0015027048310099999,s
170532,218.729,77.077,147.843,0.9209999999999999,,,,3.6630000000000003,0.9209999999999999,82.454,1.7890000000000001,-1.354,,29.56,2.013,2.345,52.894,-0.48100000000000004,-1.254,29.41,1.459,115.713,0,,,,,,,0.0,6.51070985556,b
170912,99.64,49.496,77.15899999999999,51.003,2.283,142.22299999999998,1.208,2.214,3.648,154.186,1.9280000000000002,-0.302,0.13,22.763,1.9340000000000002,-1.3030000000000002,43.891999999999996,0.045,-0.15,15.647,-2.6210000000000004,172.458,2,53.063,-0.44299999999999995,1.692,34.467,-2.7260000000000004,-2.529,87.53,2.59726382219,b
170921,130.19,45.396,66.334,176.609,,,,1.4880000000000002,4.787,284.282,3.4219999999999997,1.4069999999999998,,23.868000000000002,-0.07400000000000001,2.823,81.679,1.021,-2.454,82.742,-3.013,253.762,1,178.735,-0.299,0.34,,,,178.735,0.018636116672000002,s
171293,,58.455,135.692,0.08,,,,3.85,0.08,52.823,1.5390000000000001,-1.383,,20.804000000000002,1.6840000000000002,-3.0269999999999997,32.018,-1.6030000000000002,-1.022,30.04,1.4369999999999998,27.822,0,,,,,,,0.0,6.79305296046,b
171637,152.10299999999998,21.397,120.23200000000001,227.949,1.228,198.77200000000002,-0.336,1.5730000000000002,28.331999999999997,527.866,4.542,0.026000000000000002,1.0,32.422,-1.3659999999999999,-2.532,147.246,0.207,-2.541,49.521,-2.793,631.798,3,135.576,-0.41200000000000003,0.289,126.514,0.816,1.0290000000000001,348.19800000000004,0.00150187015894,s
171692,183.57,30.31,104.866,3.674,,,,2.7319999999999998,3.674,118.32600000000001,0.395,-1.314,,84.81700000000001,-1.633,-2.484,33.509,-1.435,1.074,58.943999999999996,0.37799999999999995,201.203,0,,,,,,,-0.0,3.67229965806,b
172089,69.872,49.354,43.214,63.193000000000005,,,,1.732,16.924,104.37100000000001,1.2770000000000001,1.04,,25.096999999999998,-0.127,-0.784,32.039,-0.14300000000000002,0.948,33.948,-0.743,154.951,1,47.233999999999995,2.142,3.01,,,,47.233999999999995,4.3843835677800005,b
172310,154.08100000000002,24.024,88.285,84.49,1.16,100.693,-0.076,2.3280000000000003,1.663,218.862,0.365,1.389,0.537,78.426,1.337,-2.7539999999999996,28.647,0.968,-0.455,38.138000000000005,-1.199,247.745,2,74.999,-0.07,0.71,36.79,1.09,2.302,111.788,0.0015027048310099999,s
172479,252.227,61.202,177.451,84.454,0.172,94.68799999999999,0.138,2.772,3.2439999999999998,309.491,0.514,1.0490000000000002,0.0,122.708,0.4,-0.318,63.06100000000001,-0.08199999999999999,2.411,15.568,-0.297,476.211,2,93.23299999999999,0.295,2.8310000000000004,30.49,0.466,-1.347,123.723,0.8274663280940001,b
172855,,84.721,102.838,43.843,,,,3.513,1.8869999999999998,103.65,1.251,-1.3019999999999998,,25.801,0.312,0.929,32.28,-2.0780000000000003,-1.6469999999999998,57.012,1.8119999999999998,125.521,1,45.568999999999996,1.775,-1.574,,,,45.568999999999996,2.7198542030199997,b
173059,151.871,50.556999999999995,92.836,87.38799999999999,0.961,192.761,2.487,2.441,30.975,296.313,0.594,1.402,0.9940000000000001,59.423,-0.815,-1.7180000000000002,35.282,-1.686,2.286,42.739,-2.58,376.404,2,120.28399999999999,-1.168,-0.102,81.324,-2.129,1.8530000000000002,201.608,0.0026533113373299996,s
173216,124.04,25.421,94.101,63.135,,,,2.3080000000000003,1.1740000000000002,161.412,1.8430000000000002,1.4140000000000001,,34.979,-0.8009999999999999,2.225,64.459,-1.704,-1.9340000000000002,9.339,-3.023,141.761,1,61.973,-0.628,0.5579999999999999,,,,61.973,2.2809285804400004,b
173599,125.499,68.05199999999999,62.893,77.25399999999999,,,,2.259,27.988000000000003,157.184,2.521,1.38,,21.237,-0.701,1.653,53.536,-0.145,-0.537,46.188,0.97,232.324,1,82.41,0.267,-2.37,,,,82.41,2.29043809628,b
173809,117.53399999999999,13.475999999999999,85.12,35.303000000000004,,,,3.293,3.437,111.758,1.726,1.41,,27.024,-0.991,-3.115,46.641999999999996,0.252,-0.065,16.032,-0.563,154.505,1,38.093,-0.507,2.84,,,,38.093,0.018636116672000002,s
173988,127.664,26.041,78.22800000000001,50.61,,,,2.582,1.474,133.319,0.7140000000000001,1.4,,47.58,-1.633,-2.293,33.983000000000004,-1.298,0.266,30.1,-0.5720000000000001,113.265,1,51.755,0.377,2.1430000000000002,,,,51.755,1.68161144262,b
174364,,81.25,58.85,17.537,,,,1.7890000000000001,17.537,63.006,1.6369999999999998,-1.19,,23.894000000000002,-1.168,-0.802,39.111999999999995,0.401,0.055999999999999994,42.412,3.055,104.791,0,,,,,,,0.0,5.544411397540001,b
174540,138.00799999999998,81.416,97.613,44.778,,,,3.0380000000000003,5.553999999999999,164.75400000000002,3.3289999999999997,-1.4080000000000001,,26.434,0.828,2.548,88.00299999999999,0.499,-0.47200000000000003,20.157,-3.095,272.487,1,50.317,-1.6469999999999998,2.526,,,,50.317,0.0015027048310099999,s
174750,87.044,28.397,50.815,109.762,3.966,447.83,-3.772,1.605,23.301,195.035,0.742,1.3630000000000002,0.33899999999999997,36.666,0.531,0.42100000000000004,27.221999999999998,1.661,-0.7190000000000001,55.813,0.027000000000000003,205.38,2,84.83200000000001,1.5819999999999999,-2.9589999999999996,46.31399999999999,-2.384,3.045,131.14600000000002,0.0713571365583,b
175116,122.486,48.299,98.26799999999999,9.329,,,,3.236,9.329,69.51100000000001,1.632,-1.402,,26.413,-1.123,-1.8780000000000001,43.098,0.762,1.775,16.299,-0.517,224.99599999999998,0,,,,,,,-0.0,2.64757806815,b
175242,182.49099999999999,80.10600000000001,105.59,37.373000000000005,,,,2.9389999999999996,5.321000000000001,129.691,1.795,1.3559999999999999,,34.794000000000004,-0.634,-1.23,62.46,-1.7180000000000002,1.501,30.491999999999997,-0.8240000000000001,157.116,1,32.437,-2.9339999999999997,-3.0060000000000002,,,,32.437,0.018636116672000002,s
175507,163.139,85.287,96.484,5.289,,,,3.199,5.289,75.35,2.217,-1.253,,23.423000000000002,-0.6890000000000001,0.484,51.927,1.048,-3.113,35.334,-0.16,65.52199999999999,0,,,,,,,0.0,6.0019111929,b
175900,248.503,86.021,190.215,32.434,,,,3.596,10.978,123.79299999999999,1.195,-1.0590000000000002,,42.714,-0.884,-2.214,51.037,1.831,0.14400000000000002,36.265,-3.043,185.03400000000002,1,30.041,1.08,1.5630000000000002,,,,30.041,2.80633987792,b
175956,130.974,20.502,78.036,46.902,,,,2.276,7.568,130.205,0.615,-0.15,,53.082,-2.193,-2.363,32.655,-1.6269999999999998,-0.159,48.239,0.364,229.78900000000002,1,44.468999999999994,-1.181,2.73,,,,44.468999999999994,0.0015027048310099999,s
176276,,76.29899999999999,33.571999999999996,1.69,,,,1.207,1.69,57.865,1.186,-1.401,,26.476,-1.34,2.01,31.389,-0.8029999999999999,3.092,48.898999999999994,-0.509,129.007,0,,,,,,,0.0,4.4614858034800005,b
176651,94.335,61.82,65.423,22.963,,,,2.635,22.963,65.38,1.0659999999999998,-1.272,,31.649,-1.7280000000000002,2.12,33.73,-2.287,-0.455,28.796999999999997,2.943,269.156,0,,,,,,,0.0,1.9774695362,b
176715,116.464,24.68,75.91199999999999,56.441,,,,2.468,23.131,124.56,0.653,1.413,,44.136,0.379,0.063,28.8,1.4809999999999999,-2.146,22.54,-1.135,166.515,1,51.623999999999995,-2.189,2.7289999999999996,,,,51.623999999999995,0.0015027048310099999,s
177040,183.646,100.897,88.544,73.569,,,,2.73,35.442,113.82600000000001,2.2319999999999998,1.047,,23.169,0.045,2.61,51.711000000000006,1.696,0.436,64.223,2.569,216.266,1,38.946,1.251,-1.3359999999999999,,,,38.946,2.55061690005,b
177376,147.885,2.524,92.57600000000001,151.028,4.8839999999999995,919.5419999999999,-4.715,2.884,3.492,276.035,3.63,1.0959999999999999,0.8959999999999999,24.473000000000003,0.22899999999999998,-2.907,88.848,0.309,0.493,85.62299999999999,0.522,221.787,2,94.302,3.56,-2.219,68.41199999999999,-1.325,-3.096,162.713,0.0015027048310099999,s
177429,,81.875,39.2,28.438000000000002,,,,1.248,2.904,90.09100000000001,0.8909999999999999,-0.41700000000000004,,31.423000000000002,0.462,1.123,27.993000000000002,1.672,0.8140000000000001,61.357,-2.641,120.522,1,30.676,0.361,-0.6779999999999999,,,,30.676,4.67635247941,b
177824,180.54,39.241,136.542,57.6,,,,3.677,17.723,148.037,3.5869999999999997,-1.4140000000000001,,22.919,-1.9669999999999999,-0.345,82.21700000000001,0.084,2.708,7.355,-1.7280000000000002,278.815,1,42.901,-1.028,-0.546,,,,42.901,1.44061275463,b
178061,124.469,18.33,93.51100000000001,33.504,,,,2.419,1.258,130.95,0.983,-1.024,,49.325,-0.907,2.575,48.495,-1.365,-1.3330000000000002,11.885,-0.55,112.19200000000001,1,33.129,-2.116,0.965,,,,33.129,0.018636116672000002,s
178229,98.648,4.76,52.361000000000004,154.26,1.864,419.13300000000004,-0.531,1.255,21.791999999999998,380.463,0.775,1.2819999999999998,0.336,44.823,-0.348,2.9139999999999997,34.742,-1.554,-3.02,76.094,-3.113,485.48400000000004,2,174.028,0.35100000000000003,0.737,126.87,-1.5130000000000001,-1.536,300.89799999999997,0.07389912981499999,b
178599,121.40899999999999,33.633,80.592,71.804,1.367,87.73899999999999,-0.16699999999999998,2.252,14.087,187.93099999999998,0.513,1.409,0.72,62.331,0.172,0.326,31.97,0.156,2.577,24.268,1.281,277.843,2,51.663999999999994,1.2309999999999999,-2.502,41.966,-0.136,-1.295,93.63,0.7440562472300001,b
178816,115.417,38.165,77.117,88.73100000000001,1.8630000000000002,173.454,2.151,2.158,7.968999999999999,230.11900000000003,1.805,1.399,0.002,32.556,0.575,2.5860000000000003,58.754,0.5429999999999999,-1.54,40.327,-2.346,371.87,2,92.618,-2.6689999999999996,0.373,46.191,-0.8059999999999999,2.133,138.809,0.018636116672000002,s
178981,94.916,9.041,46.18,166.53599999999997,,,,1.069,4.421,259.289,0.467,1.193,,66.244,1.861,2.6639999999999997,30.909000000000002,1.982,1.6019999999999999,87.82700000000001,1.776,370.98900000000003,1,162.136,2.6310000000000002,-1.083,,,,162.136,0.07389912981499999,b
179362,,113.56,68.363,0.816,,,,2.298,0.816,83.598,3.034,-1.2570000000000001,,20.721999999999998,-2.354,0.757,62.876999999999995,-1.745,2.9730000000000003,52.495,-0.475,98.915,0,,,,,,,0.0,2.35145546072,b
179521,133.876,69.602,82.786,51.945,,,,2.5639999999999996,24.807,130.42,1.653,1.203,,29.576999999999998,-0.455,-2.0869999999999997,48.898,0.6679999999999999,1.892,32.942,-2.293,387.195,1,51.946000000000005,-1.037,-0.40399999999999997,,,,51.946000000000005,0.018636116672000002,s
179745,93.35700000000001,26.566,72.085,1.913,,,,3.103,1.913,57.872,0.9620000000000001,-1.413,,29.504,-0.079,-2.786,28.368000000000002,-1.4909999999999999,-0.022000000000000002,12.508,1.5430000000000001,42.498000000000005,0,,,,,,,0.0,4.90788949741,b
180121,90.874,44.65,72.089,67.584,,,,2.0340000000000003,33.149,157.819,3.353,0.644,,22.77,-0.68,-1.798,76.358,-1.079,2.49,8.021,-1.544,236.85299999999998,1,58.691,0.102,0.272,,,,58.691,2.33638753049,b
180239,140.625,66.778,94.09200000000001,66.992,,,,3.0860000000000003,61.916000000000004,137.567,0.491,-1.405,,65.452,0.47200000000000003,3.003,32.161,0.013999999999999999,-0.048,35.577,-2.8680000000000003,313.47,1,39.955,1.12,1.169,,,,39.955,0.0026533113373299996,s
180507,165.333,73.005,123.899,2.733,,,,3.387,2.733,80.972,1.796,-1.364,,28.961,-0.27699999999999997,-0.381,52.011,1.841,2.262,27.302,-1.382,82.325,0,,,,,,,-0.0,6.18141815718,b
180898,93.012,62.803000000000004,80.809,7.388999999999999,,,,2.384,7.388999999999999,83.59200000000001,0.866,-1.4140000000000001,,44.791000000000004,0.524,2.1319999999999997,38.8,1.169,-0.16399999999999998,34.813,-2.213,168.93599999999998,0,,,,,,,0.0,4.269779693769999,b
180945,100.73100000000001,76.682,75.597,81.896,,,,1.787,10.34,181.75900000000001,0.601,-0.312,,62.521,-0.257,-2.385,37.602,-0.191,2.113,41.623000000000005,-1.527,257.524,1,81.63600000000001,-1.09,0.8190000000000001,,,,81.63600000000001,0.018636116672000002,s
181256,101.37799999999999,14.754000000000001,74.07,151.393,1.334,127.324,1.242,1.261,2.242,281.677,1.743,1.367,0.011000000000000001,43.576,-0.892,-1.913,75.952,0.12300000000000001,-1.165,39.5,-1.435,265.748,2,110.21799999999999,-1.966,1.439,51.93,-0.632,2.306,162.149,0.07389912981499999,b
181636,,74.39,20.115,4.45,,,,0.8440000000000001,4.45,49.568999999999996,1.454,-1.413,,20.203,1.037,0.07200000000000001,29.366999999999997,1.217,0.897,48.97,-2.637,74.862,0,,,,,,,-0.0,4.50470903064,b
181712,85.432,31.971,51.351000000000006,66.483,,,,2.1790000000000003,3.514,122.786,1.4380000000000002,1.409,,23.985,-0.92,-0.526,34.494,-0.6579999999999999,1.6369999999999998,37.696,0.718,150.576,1,64.307,2.556,-2.395,,,,64.307,0.0015027048310099999,s
182031,92.57799999999999,2.019,65.89,3.322,,,,3.03,3.322,66.34899999999999,0.81,-1.129,,36.664,0.9229999999999999,2.864,29.685,0.9420000000000001,-0.166,8.224,-0.295,116.28,0,,,,,,,0.0,1.68161144262,b
182413,135.92600000000002,122.26100000000001,84.12,61.972,,,,2.016,42.974,167.489,2.379,0.006,,31.656999999999996,-2.066,1.344,75.30199999999999,-1.631,-2.97,54.198,0.7609999999999999,265.974,1,60.53,-1.989,-0.389,,,,60.53,2.1421616432,b
182423,138.435,10.93,85.86,106.427,0.39,42.54,0.391,2.2680000000000002,24.03,189.76,1.757,1.178,0.0,35.336999999999996,0.41700000000000004,2.465,62.098,0.08,0.222,60.123999999999995,0.401,214.247,2,59.43,-0.46,-2.369,32.895,-0.85,3.069,92.325,0.018636116672000002,s
182815,91.854,13.44,64.581,71.095,,,,1.8,22.749000000000002,132.871,0.648,1.393,,48.17,-0.887,-1.749,31.215999999999998,-1.706,-0.146,15.509,-0.767,267.134,1,53.485,-1.416,1.827,,,,53.485,1.3733909471099999,b
183117,131.493,47.29,105.132,0.281,,,,2.9360000000000004,0.281,88.176,0.955,-1.4140000000000001,,45.105,1.002,-0.7879999999999999,43.07,-0.298,1.845,22.462,-2.7110000000000003,100.081,0,,,,,,,0.0,0.018636116672000002,s
